'attr_id1','attr_id2','schema_matching_similarity_score'
6409,8858,0.52
6424,8858,0.56
6565,8858,0.64
6603,8858,0.53
6642,8858,0.6
6693,8858,0.51
6700,8858,0.52
6773,8858,0.77
6960,8858,0.72
7191,8858,0.94
7222,8858,0.53
7225,8858,0.53
7230,8858,0.67
7723,8858,0.84
7728,8858,0.82
7768,8858,0.76
7772,8858,0.61
7773,8858,0.88
7774,8858,0.68
7779,8858,0.73
7815,8858,0.71
7816,8858,0.81
7838,8858,0.62
7853,8858,0.51
7858,8858,0.63
8778,8858,0.76
8791,8858,0.68
8798,8858,0.52
44,8859,0.82
45,8859,0.72
46,8859,0.82
47,8859,0.71
48,8859,0.81
49,8859,0.81
50,8859,0.68
52,8859,0.82
102,8859,0.6
103,8859,0.56
105,8859,0.62
106,8859,0.52
108,8859,0.86
116,8859,0.89
117,8859,0.61
818,8859,0.7
927,8859,0.66
935,8859,0.69
936,8859,0.59
938,8859,0.63
942,8859,0.61
1060,8859,0.68
1074,8859,0.51
1132,8859,0.75
1136,8859,0.53
1137,8859,0.76
1154,8859,0.53
1155,8859,0.51
1157,8859,0.54
1158,8859,0.66
1161,8859,0.52
1162,8859,0.53
1163,8859,0.66
1165,8859,0.53
1204,8859,0.69
1269,8859,0.6
1332,8859,0.75
1334,8859,0.66
1335,8859,0.64
1336,8859,0.83
1337,8859,0.89
1341,8859,0.59
1343,8859,0.72
1346,8859,0.55
1423,8859,0.65
1479,8859,0.54
1503,8859,0.67
1507,8859,0.66
1564,8859,0.69
1572,8859,0.59
1581,8859,0.68
1582,8859,0.68
2240,8859,0.53
2242,8859,0.78
2355,8859,0.72
2694,8859,0.59
2906,8859,0.58
2909,8859,0.97
2956,8859,0.66
2993,8859,0.6
3249,8859,0.95
3306,8859,0.87
4534,8859,0.92
4539,8859,0.69
5510,8859,0.79
6409,8859,0.52
6410,8859,0.57
6424,8859,0.52
6682,8859,0.86
6773,8859,0.69
6960,8859,0.68
7220,8859,0.66
7723,8859,0.86
7728,8859,0.58
7753,8859,0.61
7754,8859,0.55
7768,8859,0.69
7779,8859,0.66
7815,8859,0.71
7838,8859,0.54
7858,8859,0.75
8778,8859,0.75
8791,8859,0.66
44,8860,0.81
45,8860,0.69
46,8860,0.82
47,8860,0.74
48,8860,0.82
49,8860,0.67
50,8860,0.81
52,8860,0.67
57,8860,0.66
60,8860,0.73
70,8860,0.67
72,8860,0.82
100,8860,0.69
102,8860,0.62
105,8860,0.6
106,8860,0.58
108,8860,0.61
492,8860,0.54
834,8860,0.6
857,8860,0.73
935,8860,0.61
936,8860,0.75
938,8860,0.59
942,8860,0.63
1060,8860,0.7
1132,8860,0.78
1155,8860,0.66
1156,8860,0.65
1158,8860,0.65
1159,8860,0.62
1160,8860,0.65
1163,8860,0.66
1164,8860,0.65
1204,8860,0.69
1217,8860,0.54
1268,8860,0.85
1269,8860,0.56
1332,8860,0.63
1334,8860,0.62
1335,8860,0.6
1336,8860,0.62
1346,8860,0.68
1350,8860,0.56
1362,8860,0.82
1423,8860,0.65
1479,8860,0.55
1507,8860,0.68
1564,8860,0.56
2240,8860,0.53
2242,8860,0.76
2355,8860,0.76
2694,8860,0.57
2846,8860,0.55
2906,8860,0.73
2909,8860,0.92
2949,8860,0.57
2993,8860,0.56
3249,8860,0.73
3250,8860,0.64
3258,8860,0.97
4363,8860,0.52
4375,8860,0.67
4534,8860,0.72
4539,8860,0.7
5510,8860,0.75
5523,8860,0.53
6410,8860,0.71
6424,8860,0.51
6682,8860,0.71
6709,8860,0.52
6773,8860,0.68
7220,8860,0.67
7225,8860,0.67
7723,8860,0.82
7753,8860,0.67
7768,8860,0.7
7779,8860,0.67
7838,8860,0.76
7858,8860,0.75
8778,8860,0.56
8793,8860,0.52
8794,8860,0.51
8798,8860,0.68
44,8861,0.7
45,8861,0.69
46,8861,0.82
47,8861,0.76
48,8861,0.82
49,8861,0.69
50,8861,0.82
52,8861,0.69
100,8861,0.69
102,8861,0.81
105,8861,0.54
106,8861,0.58
108,8861,0.6
492,8861,0.53
814,8861,0.7
834,8861,0.61
857,8861,0.73
935,8861,0.59
936,8861,0.76
938,8861,0.62
942,8861,0.75
1060,8861,0.71
1074,8861,0.55
1132,8861,0.78
1153,8861,0.64
1155,8861,0.66
1156,8861,0.66
1158,8861,0.64
1159,8861,0.65
1160,8861,0.65
1163,8861,0.64
1204,8861,0.68
1215,8861,0.66
1217,8861,0.7
1268,8861,0.86
1269,8861,0.52
1346,8861,0.68
1350,8861,0.58
1362,8861,0.53
1378,8861,0.66
1380,8861,0.7
1423,8861,0.66
1507,8861,0.68
1578,8861,0.51
2242,8861,0.54
2355,8861,0.74
2657,8861,0.52
2694,8861,0.56
2785,8861,0.54
2906,8861,0.85
2909,8861,0.75
2949,8861,0.55
2993,8861,0.52
3249,8861,0.7
3250,8861,0.69
3258,8861,0.81
3305,8861,0.65
3306,8861,0.88
4458,8861,0.68
4534,8861,0.66
5510,8861,0.74
5521,8861,0.64
5523,8861,0.7
6410,8861,0.71
6424,8861,0.53
6682,8861,0.57
6700,8861,0.67
6709,8861,0.53
6773,8861,0.59
7207,8861,0.53
7723,8861,0.51
7753,8861,0.81
7768,8861,0.8
7773,8861,0.64
7779,8861,0.66
7838,8861,0.76
7853,8861,0.64
7858,8861,0.74
8778,8861,0.57
8793,8861,0.51
8797,8861,0.51
8798,8861,0.69
44,8862,0.69
45,8862,0.82
46,8862,0.68
47,8862,0.64
48,8862,0.69
49,8862,0.76
100,8862,0.69
102,8862,0.89
492,8862,0.52
814,8862,0.71
818,8862,0.52
820,8862,0.7
834,8862,0.6
927,8862,0.52
973,8862,0.68
982,8862,0.6
1060,8862,0.83
1074,8862,0.52
1132,8862,0.78
1138,8862,0.6
1141,8862,0.76
1153,8862,0.66
1155,8862,0.65
1156,8862,0.66
1171,8862,0.61
1215,8862,0.7
1217,8862,0.7
1268,8862,0.88
1269,8862,0.53
1332,8862,0.61
1346,8862,0.68
1350,8862,0.58
1378,8862,0.7
1380,8862,0.7
1423,8862,0.67
1507,8862,0.68
2242,8862,0.53
2657,8862,0.52
2694,8862,0.56
2785,8862,0.6
2846,8862,0.6
2903,8862,0.54
2906,8862,0.94
2909,8862,0.66
2956,8862,0.51
2993,8862,0.53
3249,8862,0.74
3250,8862,0.87
3305,8862,0.65
3306,8862,0.87
5510,8862,0.67
5521,8862,0.7
5523,8862,0.7
6700,8862,0.71
7220,8862,0.51
7222,8862,0.64
7753,8862,0.88
7768,8862,0.81
7773,8862,0.58
7779,8862,0.63
7816,8862,0.76
7853,8862,0.68
7858,8862,0.74
8778,8862,0.64
8791,8862,0.52
8798,8862,0.69
100,8863,0.69
102,8863,0.83
492,8863,0.52
814,8863,0.7
820,8863,0.7
834,8863,0.61
1060,8863,0.75
1074,8863,0.54
1132,8863,0.78
1138,8863,0.74
1141,8863,0.78
1153,8863,0.65
1155,8863,0.66
1204,8863,0.65
1215,8863,0.7
1217,8863,0.7
1268,8863,0.88
1269,8863,0.52
1332,8863,0.65
1334,8863,0.56
1335,8863,0.55
1336,8863,0.63
1337,8863,0.63
1346,8863,0.68
1350,8863,0.58
1378,8863,0.7
1380,8863,0.7
1423,8863,0.66
1507,8863,0.68
1578,8863,0.51
2355,8863,0.74
2657,8863,0.54
2694,8863,0.57
2785,8863,0.59
2846,8863,0.6
2906,8863,0.9
2909,8863,0.69
2949,8863,0.55
3249,8863,0.73
3250,8863,0.82
3305,8863,0.65
3306,8863,0.88
4534,8863,0.66
5510,8863,0.76
5521,8863,0.68
6410,8863,0.71
6682,8863,0.53
6700,8863,0.71
6709,8863,0.51
6773,8863,0.54
7207,8863,0.52
7220,8863,0.67
7222,8863,0.52
7225,8863,0.67
7753,8863,0.83
7768,8863,0.81
7773,8863,0.62
7779,8863,0.68
7815,8863,0.66
7816,8863,0.75
7853,8863,0.68
7858,8863,0.74
8778,8863,0.61
8791,8863,0.51
8793,8863,0.51
8797,8863,0.51
8798,8863,0.69
100,8864,0.69
102,8864,0.89
106,8864,0.69
108,8864,0.57
492,8864,0.52
814,8864,0.7
818,8864,0.53
820,8864,0.7
834,8864,0.6
927,8864,0.54
935,8864,0.73
936,8864,0.76
938,8864,0.76
982,8864,0.6
1060,8864,0.85
1074,8864,0.51
1132,8864,0.75
1138,8864,0.6
1141,8864,0.71
1153,8864,0.66
1155,8864,0.64
1156,8864,0.65
1157,8864,0.53
1159,8864,0.66
1160,8864,0.66
1162,8864,0.52
1171,8864,0.61
1215,8864,0.7
1217,8864,0.7
1268,8864,0.88
1269,8864,0.53
1332,8864,0.59
1336,8864,0.58
1337,8864,0.63
1343,8864,0.55
1344,8864,0.61
1346,8864,0.68
1378,8864,0.7
1380,8864,0.7
1423,8864,0.69
1503,8864,0.52
1507,8864,0.65
2242,8864,0.52
2355,8864,0.87
2657,8864,0.52
2694,8864,0.56
2785,8864,0.6
2846,8864,0.6
2903,8864,0.53
2906,8864,0.94
2993,8864,0.53
3249,8864,0.74
3250,8864,0.89
3305,8864,0.68
3306,8864,0.86
4435,8864,0.69
4534,8864,0.62
4539,8864,0.66
5510,8864,0.7
5521,8864,0.7
5523,8864,0.7
6410,8864,0.71
6700,8864,0.71
7220,8864,0.51
7222,8864,0.65
7225,8864,0.67
7230,8864,0.51
7768,8864,0.81
7773,8864,0.54
7779,8864,0.61
7816,8864,0.75
7853,8864,0.68
7858,8864,0.72
8778,8864,0.64
8791,8864,0.51
8798,8864,0.69
44,8865,0.69
45,8865,0.82
46,8865,0.68
47,8865,0.64
48,8865,0.69
49,8865,0.76
50,8865,0.82
100,8865,0.69
102,8865,0.89
106,8865,0.65
108,8865,0.6
116,8865,0.6
492,8865,0.52
814,8865,0.7
818,8865,0.52
820,8865,0.7
834,8865,0.6
927,8865,0.53
935,8865,0.73
936,8865,0.76
938,8865,0.76
942,8865,0.77
973,8865,0.68
982,8865,0.6
1060,8865,0.84
1074,8865,0.51
1132,8865,0.78
1138,8865,0.6
1153,8865,0.66
1155,8865,0.65
1156,8865,0.65
1159,8865,0.66
1160,8865,0.66
1164,8865,0.66
1215,8865,0.7
1217,8865,0.7
1268,8865,0.88
1269,8865,0.53
1332,8865,0.6
1336,8865,0.59
1337,8865,0.62
1343,8865,0.58
1344,8865,0.61
1346,8865,0.68
1350,8865,0.58
1378,8865,0.7
1380,8865,0.7
1423,8865,0.67
1503,8865,0.51
1507,8865,0.67
1579,8865,0.79
2242,8865,0.53
2355,8865,0.87
2657,8865,0.52
2694,8865,0.56
2776,8865,0.56
2846,8865,0.6
2903,8865,0.53
2906,8865,0.94
2909,8865,0.66
2956,8865,0.51
2993,8865,0.53
3249,8865,0.74
3250,8865,0.87
3305,8865,0.64
3306,8865,0.86
4534,8865,0.62
4539,8865,0.64
5510,8865,0.7
5521,8865,0.7
5523,8865,0.7
6410,8865,0.71
7220,8865,0.51
7222,8865,0.64
7225,8865,0.67
7230,8865,0.51
7768,8865,0.81
7773,8865,0.57
7779,8865,0.63
7815,8865,0.51
7838,8865,0.76
7853,8865,0.68
7858,8865,0.73
8778,8865,0.64
8791,8865,0.52
8798,8865,0.69
44,8866,0.7
45,8866,0.82
46,8866,0.65
47,8866,0.64
48,8866,0.68
49,8866,0.76
50,8866,0.82
52,8866,0.76
57,8866,0.75
100,8866,0.69
102,8866,0.89
106,8866,0.69
108,8866,0.56
116,8866,0.6
492,8866,0.52
814,8866,0.7
834,8866,0.6
857,8866,0.53
927,8866,0.54
935,8866,0.73
936,8866,0.76
938,8866,0.76
942,8866,0.77
973,8866,0.69
982,8866,0.6
1060,8866,0.87
1074,8866,0.51
1132,8866,0.74
1153,8866,0.66
1154,8866,0.52
1155,8866,0.64
1156,8866,0.65
1157,8866,0.53
1159,8866,0.66
1160,8866,0.65
1161,8866,0.52
1162,8866,0.52
1164,8866,0.65
1165,8866,0.58
1171,8866,0.61
1215,8866,0.7
1217,8866,0.7
1268,8866,0.86
1269,8866,0.54
1332,8866,0.56
1336,8866,0.55
1337,8866,0.63
1346,8866,0.66
1350,8866,0.58
1378,8866,0.7
1380,8866,0.7
1423,8866,0.68
1503,8866,0.52
1507,8866,0.53
1579,8866,0.81
2242,8866,0.54
2355,8866,0.89
2657,8866,0.52
2694,8866,0.6
2724,8866,0.51
2785,8866,0.6
2846,8866,0.6
2903,8866,0.53
2906,8866,0.94
2909,8866,0.62
2993,8866,0.54
3249,8866,0.74
3250,8866,0.91
4534,8866,0.62
4539,8866,0.65
5510,8866,0.71
5521,8866,0.7
5523,8866,0.7
6410,8866,0.7
6700,8866,0.71
7222,8866,0.67
7225,8866,0.67
7230,8866,0.51
7753,8866,0.89
7779,8866,0.6
7838,8866,0.76
7853,8866,0.68
7858,8866,0.73
8778,8866,0.64
8791,8866,0.51
8798,8866,0.69
44,8867,0.69
45,8867,0.82
46,8867,0.68
47,8867,0.64
48,8867,0.69
49,8867,0.76
50,8867,0.82
52,8867,0.75
57,8867,0.73
100,8867,0.69
102,8867,0.89
106,8867,0.69
108,8867,0.57
492,8867,0.52
834,8867,0.6
857,8867,0.53
861,8867,0.52
927,8867,0.54
935,8867,0.73
936,8867,0.76
938,8867,0.76
942,8867,0.77
973,8867,0.68
982,8867,0.6
1060,8867,0.84
1074,8867,0.51
1132,8867,0.77
1153,8867,0.66
1155,8867,0.64
1156,8867,0.65
1159,8867,0.66
1160,8867,0.66
1164,8867,0.66
1166,8867,0.64
1171,8867,0.61
1215,8867,0.7
1217,8867,0.7
1268,8867,0.88
1269,8867,0.53
1332,8867,0.59
1346,8867,0.68
1350,8867,0.58
1378,8867,0.7
1423,8867,0.67
1503,8867,0.51
1507,8867,0.65
1579,8867,0.79
1634,8867,0.64
2242,8867,0.52
2355,8867,0.87
2657,8867,0.52
2694,8867,0.56
2785,8867,0.6
2903,8867,0.53
2906,8867,0.94
2909,8867,0.66
2993,8867,0.53
3249,8867,0.74
3250,8867,0.89
3258,8867,0.66
3305,8867,0.68
4534,8867,0.62
4539,8867,0.66
5510,8867,0.7
5521,8867,0.7
5523,8867,0.7
6410,8867,0.71
6682,8867,0.51
6700,8867,0.71
7220,8867,0.51
7753,8867,0.88
7768,8867,0.81
7773,8867,0.55
7838,8867,0.76
7853,8867,0.68
7858,8867,0.73
8778,8867,0.64
8791,8867,0.52
8798,8867,0.69
44,8868,0.69
45,8868,0.8
46,8868,0.7
47,8868,0.67
48,8868,0.81
49,8868,0.73
50,8868,0.82
52,8868,0.69
100,8868,0.69
102,8868,0.89
492,8868,0.52
814,8868,0.7
834,8868,0.61
935,8868,0.63
936,8868,0.76
938,8868,0.74
1060,8868,0.83
1074,8868,0.53
1132,8868,0.78
1138,8868,0.67
1153,8868,0.65
1155,8868,0.65
1156,8868,0.66
1159,8868,0.66
1171,8868,0.51
1215,8868,0.7
1217,8868,0.7
1268,8868,0.88
1269,8868,0.55
1336,8868,0.63
1337,8868,0.62
1346,8868,0.68
1350,8868,0.58
1378,8868,0.7
1380,8868,0.7
1423,8868,0.66
1579,8868,0.75
1581,8868,0.55
2242,8868,0.53
2355,8868,0.86
2657,8868,0.52
2694,8868,0.57
2785,8868,0.6
2906,8868,0.94
2909,8868,0.66
2949,8868,0.55
2956,8868,0.51
2993,8868,0.55
3249,8868,0.73
3250,8868,0.85
3258,8868,0.63
3305,8868,0.67
3306,8868,0.9
5510,8868,0.73
5521,8868,0.7
5523,8868,0.7
6410,8868,0.71
6700,8868,0.71
6709,8868,0.51
6773,8868,0.53
7207,8868,0.52
7220,8868,0.66
7753,8868,0.88
7768,8868,0.81
7773,8868,0.59
7779,8868,0.68
7853,8868,0.68
7858,8868,0.76
8778,8868,0.63
8791,8868,0.52
8798,8868,0.69
44,8869,0.68
45,8869,0.8
100,8869,0.69
492,8869,0.52
814,8869,0.71
820,8869,0.7
834,8869,0.61
1060,8869,0.83
1074,8869,0.53
1132,8869,0.78
1138,8869,0.67
1141,8869,0.78
1171,8869,0.51
1215,8869,0.7
1217,8869,0.7
1268,8869,0.88
1269,8869,0.55
1332,8869,0.65
1336,8869,0.63
1346,8869,0.68
1350,8869,0.58
1378,8869,0.7
1380,8869,0.7
1423,8869,0.66
1507,8869,0.68
2242,8869,0.53
2355,8869,0.86
2657,8869,0.53
2694,8869,0.58
2776,8869,0.54
2785,8869,0.6
2846,8869,0.6
2906,8869,0.94
2909,8869,0.66
2956,8869,0.51
2993,8869,0.55
3249,8869,0.73
3250,8869,0.84
3305,8869,0.67
3306,8869,0.9
5510,8869,0.73
5521,8869,0.7
5523,8869,0.7
6700,8869,0.71
6709,8869,0.51
6773,8869,0.53
7207,8869,0.52
7220,8869,0.66
7222,8869,0.64
7225,8869,0.67
7230,8869,0.53
7461,8869,0.52
7692,8869,0.52
7753,8869,0.88
7768,8869,0.81
7773,8869,0.59
7779,8869,0.68
7815,8869,0.55
7816,8869,0.75
7853,8869,0.68
7858,8869,0.76
8778,8869,0.63
8791,8869,0.52
8798,8869,0.69
100,8870,0.69
102,8870,0.67
105,8870,0.6
106,8870,0.58
492,8870,0.53
814,8870,0.71
820,8870,0.69
834,8870,0.6
935,8870,0.61
1060,8870,0.73
1074,8870,0.51
1132,8870,0.78
1137,8870,0.66
1138,8870,0.76
1141,8870,0.69
1155,8870,0.66
1156,8870,0.65
1158,8870,0.65
1159,8870,0.63
1204,8870,0.69
1217,8870,0.67
1268,8870,0.85
1269,8870,0.55
1332,8870,0.62
1334,8870,0.62
1335,8870,0.6
1336,8870,0.61
1337,8870,0.73
1343,8870,0.63
1346,8870,0.68
1378,8870,0.53
1380,8870,0.67
1423,8870,0.65
1479,8870,0.53
1507,8870,0.68
2240,8870,0.53
2355,8870,0.77
2694,8870,0.56
2846,8870,0.58
2909,8870,0.92
2993,8870,0.55
3249,8870,0.72
3250,8870,0.64
3305,8870,0.66
3306,8870,0.88
4534,8870,0.72
4539,8870,0.7
5510,8870,0.75
6410,8870,0.71
6424,8870,0.52
6682,8870,0.69
6700,8870,0.54
6709,8870,0.52
6773,8870,0.68
7220,8870,0.67
7225,8870,0.67
7723,8870,0.79
7753,8870,0.66
7768,8870,0.69
7773,8870,0.61
7774,8870,0.52
7779,8870,0.67
7815,8870,0.66
7816,8870,0.7
7853,8870,0.52
7858,8870,0.74
8778,8870,0.57
8793,8870,0.52
8794,8870,0.51
8798,8870,0.69
40,8871,0.7
43,8871,0.7
44,8871,0.73
45,8871,0.65
46,8871,0.73
47,8871,0.82
100,8871,0.52
103,8871,0.82
105,8871,0.88
108,8871,0.72
486,8871,0.58
492,8871,0.55
506,8871,0.58
814,8871,0.53
935,8871,0.65
936,8871,0.61
938,8871,0.56
942,8871,0.56
1060,8871,0.53
1074,8871,0.69
1132,8871,0.66
1134,8871,0.55
1136,8871,0.73
1139,8871,0.72
1140,8871,0.63
1170,8871,0.51
1332,8871,0.88
1334,8871,0.89
1335,8871,0.89
1336,8871,0.85
1337,8871,0.68
1340,8871,0.67
1341,8871,0.85
1343,8871,0.88
1344,8871,0.68
1346,8871,0.51
1423,8871,0.69
1510,8871,0.54
1566,8871,0.64
1577,8871,0.73
1619,8871,0.59
2240,8871,0.73
2241,8871,0.57
2242,8871,0.58
2247,8871,0.57
2638,8871,0.58
2909,8871,0.75
2956,8871,0.63
3235,8871,0.62
3249,8871,0.92
3252,8871,0.96
3306,8871,0.71
4534,8871,0.75
4539,8871,0.88
5510,8871,0.61
6409,8871,0.69
6410,8871,0.51
6424,8871,0.71
6565,8871,0.75
6603,8871,0.76
6642,8871,0.84
6693,8871,0.57
6773,8871,0.93
6803,8871,0.64
6960,8871,0.8
7191,8871,0.8
7218,8871,0.65
7225,8871,0.52
7229,8871,0.54
7230,8871,0.65
7723,8871,0.55
7728,8871,0.86
7768,8871,0.66
7772,8871,0.66
7773,8871,0.84
7779,8871,0.77
7815,8871,0.81
7816,8871,0.83
7838,8871,0.62
7858,8871,0.63
8778,8871,0.72
8791,8871,0.63
40,8872,0.8
41,8872,0.69
43,8872,0.81
44,8872,0.72
45,8872,0.51
46,8872,0.51
47,8872,0.8
49,8872,0.71
51,8872,0.8
52,8872,0.72
54,8872,0.71
103,8872,0.87
105,8872,0.64
107,8872,0.69
108,8872,0.62
116,8872,0.53
117,8872,0.82
492,8872,0.67
507,8872,0.53
835,8872,0.64
1074,8872,0.54
1134,8872,0.83
1136,8872,0.89
1170,8872,0.65
1332,8872,0.65
1334,8872,0.85
1335,8872,0.84
1336,8872,0.64
1337,8872,0.61
1338,8872,0.57
1340,8872,0.88
1341,8872,0.88
1342,8872,0.6
1349,8872,0.58
1352,8872,0.54
1423,8872,0.68
1449,8872,0.51
1510,8872,0.67
1566,8872,0.64
1577,8872,0.66
1581,8872,0.67
2240,8872,0.73
2241,8872,0.77
2242,8872,0.53
2247,8872,0.76
2639,8872,0.53
2909,8872,0.56
3235,8872,0.84
3249,8872,0.72
4283,8872,0.54
4534,8872,0.58
4539,8872,0.7
6409,8872,0.67
6424,8872,0.67
6542,8872,0.7
6565,8872,0.91
6603,8872,0.91
6642,8872,0.81
6693,8872,0.71
6773,8872,0.91
6803,8872,0.86
6843,8872,0.86
6960,8872,0.94
7130,8872,0.77
7139,8872,0.65
7218,8872,0.64
7223,8872,0.65
7224,8872,0.64
7229,8872,0.67
7230,8872,0.52
7231,8872,0.6
7458,8872,0.65
7461,8872,0.86
7728,8872,0.61
7754,8872,0.88
7779,8872,0.62
7815,8872,0.81
8772,8872,0.53
8778,8872,0.59
40,8873,0.7
44,8873,0.68
45,8873,0.69
46,8873,0.71
47,8873,0.82
48,8873,0.72
49,8873,0.82
50,8873,0.75
51,8873,0.53
52,8873,0.79
54,8873,0.51
57,8873,0.79
59,8873,0.69
60,8873,0.7
61,8873,0.79
100,8873,0.51
103,8873,0.73
105,8873,0.88
108,8873,0.87
486,8873,0.59
927,8873,0.62
935,8873,0.68
936,8873,0.69
938,8873,0.61
942,8873,0.59
1060,8873,0.56
1132,8873,0.67
1204,8873,0.52
1332,8873,0.89
1334,8873,0.88
1335,8873,0.87
1346,8873,0.51
1362,8873,0.62
1423,8873,0.68
1503,8873,0.63
1507,8873,0.53
1564,8873,0.53
1566,8873,0.54
1572,8873,0.54
1577,8873,0.64
1619,8873,0.57
2240,8873,0.73
2241,8873,0.59
2242,8873,0.62
2247,8873,0.58
2638,8873,0.59
2651,8873,0.59
2692,8873,0.52
2815,8873,0.88
2876,8873,0.58
2909,8873,0.74
3235,8873,0.55
3249,8873,0.94
3252,8873,0.84
3258,8873,0.72
4534,8873,0.9
4539,8873,0.88
5510,8873,0.64
6409,8873,0.67
6410,8873,0.52
6424,8873,0.69
6565,8873,0.76
6603,8873,0.53
6642,8873,0.81
6682,8873,0.72
6693,8873,0.52
6709,8873,0.71
6773,8873,0.91
6960,8873,0.73
7191,8873,0.9
7218,8873,0.64
7723,8873,0.61
7728,8873,0.86
7754,8873,0.66
7768,8873,0.69
7779,8873,0.77
7838,8873,0.63
7858,8873,0.63
8778,8873,0.75
8791,8873,0.67
8798,8873,0.52
44,8874,0.81
45,8874,0.77
46,8874,0.69
47,8874,0.68
48,8874,0.67
49,8874,0.82
50,8874,0.75
52,8874,0.82
61,8874,0.7
63,8874,0.67
65,8874,0.82
102,8874,0.56
103,8874,0.63
105,8874,0.81
108,8874,0.89
486,8874,0.53
857,8874,0.58
927,8874,0.66
935,8874,0.7
936,8874,0.67
938,8874,0.7
942,8874,0.68
1060,8874,0.67
1074,8874,0.69
1132,8874,0.61
1136,8874,0.6
1137,8874,0.63
1158,8874,0.62
1204,8874,0.65
1215,8874,0.51
1268,8874,0.59
1269,8874,0.52
1362,8874,0.86
1367,8874,0.82
1378,8874,0.51
1423,8874,0.67
1503,8874,0.67
1564,8874,0.69
1566,8874,0.53
1572,8874,0.59
2240,8874,0.57
2241,8874,0.53
2242,8874,0.77
2247,8874,0.53
2355,8874,0.63
2638,8874,0.56
2651,8874,0.56
2909,8874,0.94
2956,8874,0.68
2993,8874,0.52
3249,8874,0.95
3252,8874,0.69
3258,8874,0.97
3306,8874,0.73
5510,8874,0.67
6409,8874,0.54
6424,8874,0.51
6603,8874,0.52
6642,8874,0.6
6682,8874,0.86
6693,8874,0.51
6700,8874,0.51
6709,8874,0.69
6773,8874,0.74
6960,8874,0.71
7191,8874,0.94
7723,8874,0.86
7728,8874,0.82
7753,8874,0.58
7754,8874,0.63
7768,8874,0.76
7772,8874,0.6
7773,8874,0.89
7774,8874,0.68
7779,8874,0.71
7838,8874,0.59
7853,8874,0.51
7858,8874,0.63
8778,8874,0.76
8791,8874,0.68
8798,8874,0.53
44,8875,0.82
45,8875,0.75
46,8875,0.81
47,8875,0.73
48,8875,0.72
818,8875,0.7
927,8875,0.66
1060,8875,0.69
1074,8875,0.66
1132,8875,0.6
1136,8875,0.57
1137,8875,0.73
1204,8875,0.68
1268,8875,0.59
1269,8875,0.53
1332,8875,0.88
1362,8875,0.86
1423,8875,0.67
1479,8875,0.55
1503,8875,0.67
1564,8875,0.69
1572,8875,0.6
2240,8875,0.55
2242,8875,0.77
2909,8875,0.97
2956,8875,0.67
2993,8875,0.53
3249,8875,0.95
3252,8875,0.52
3306,8875,0.74
5510,8875,0.73
6565,8875,0.52
6682,8875,0.86
6709,8875,0.64
6773,8875,0.73
6960,8875,0.71
7191,8875,0.88
7218,8875,0.52
7220,8875,0.54
7222,8875,0.51
7461,8875,0.7
7692,8875,0.7
7753,8875,0.57
7754,8875,0.56
7768,8875,0.73
7772,8875,0.55
7773,8875,0.86
7774,8875,0.68
7779,8875,0.61
7815,8875,0.71
7816,8875,0.81
7858,8875,0.65
8778,8875,0.76
8791,8875,0.67
102,8876,0.6
103,8876,0.56
818,8876,0.7
927,8876,0.66
1060,8876,0.67
1074,8876,0.55
1132,8876,0.66
1136,8876,0.53
1137,8876,0.75
1143,8876,0.76
1151,8876,0.6
1152,8876,0.58
1154,8876,0.53
1204,8876,0.69
1268,8876,0.62
1269,8876,0.55
1332,8876,0.88
1334,8876,0.68
1335,8876,0.66
1336,8876,0.88
1337,8876,0.89
1346,8876,0.55
1423,8876,0.67
1479,8876,0.54
1503,8876,0.67
1507,8876,0.55
1564,8876,0.69
1572,8876,0.59
2240,8876,0.53
2355,8876,0.66
2694,8876,0.59
2909,8876,0.97
2956,8876,0.66
2993,8876,0.55
3249,8876,0.94
3250,8876,0.58
3306,8876,0.78
4534,8876,0.92
5510,8876,0.79
6404,8876,0.79
6409,8876,0.51
6410,8876,0.53
6424,8876,0.55
6682,8876,0.86
6773,8876,0.7
6960,8876,0.68
7191,8876,0.79
7220,8876,0.65
7230,8876,0.52
7753,8876,0.6
7768,8876,0.7
7773,8876,0.85
7774,8876,0.68
7779,8876,0.63
7815,8876,0.73
7816,8876,0.7
7858,8876,0.69
8778,8876,0.75
8791,8876,0.66
44,8877,0.82
102,8877,0.6
103,8877,0.61
105,8877,0.7
108,8877,0.89
818,8877,0.7
927,8877,0.66
935,8877,0.69
936,8877,0.62
938,8877,0.68
942,8877,0.68
1060,8877,0.68
1074,8877,0.69
1132,8877,0.58
1136,8877,0.57
1137,8877,0.73
1158,8877,0.64
1163,8877,0.64
1204,8877,0.67
1268,8877,0.56
1269,8877,0.53
1332,8877,0.87
1334,8877,0.69
1335,8877,0.67
1336,8877,0.88
1337,8877,0.89
1341,8877,0.62
1343,8877,0.88
1344,8877,0.9
1378,8877,0.51
1423,8877,0.67
1503,8877,0.67
1564,8877,0.69
1572,8877,0.6
2240,8877,0.55
2241,8877,0.53
2242,8877,0.78
2355,8877,0.63
2828,8877,0.76
2889,8877,0.72
2909,8877,0.95
2956,8877,0.67
2993,8877,0.53
3249,8877,0.95
3252,8877,0.67
3306,8877,0.74
4534,8877,0.94
4539,8877,0.74
5510,8877,0.69
6404,8877,0.69
6409,8877,0.54
